16,89
16,90
17,89
17,90
17,91
17,92
17,93
17,94
17,95
17,96
17,97
18,93
18,94
18,95
18,96
18,97
19,101
19,11
19,83
19,84
19,96
19,97
19,98
19,99
20,100
20,101
20,103
20,84
20,98
20,99
21,100
21,101
21,102
21,103
21,104
21,75
21,85
21,94
21,95
21,99
22,101
22,102
22,103
22,104
22,75
22,76
22,77
22,82
22,85
22,86
22,94
22,95
23,101
23,102
23,103
23,104
23,105
23,12
23,13
23,74
23,75
23,76
23,79
23,82
23,84
23,85
23,93
23,94
23,95
23,96
23,97
24,102
24,103
24,104
24,105
24,106
24,12
24,13
24,74
24,76
24,82
24,83
24,84
24,85
24,86
24,92
24,93
24,94
24,95
24,96
24,97
25,103
25,104
25,106
25,12
25,13
25,14
25,76
25,77
25,82
25,83
25,84
25,85
25,86
25,91
25,92
25,93
25,95
25,96
26,11
26,12
26,13
26,14
26,70
26,71
26,72
26,73
26,74
26,77
26,78
26,82
26,83
26,84
26,86
26,87
26,88
26,89
26,90
26,91
26,92
27,11
27,12
27,13
27,14
27,15
27,32
27,72
27,73
27,74
27,75
27,76
27,77
27,78
27,79
27,80
27,81
27,83
27,84
27,85
27,86
27,87
27,88
27,91
27,92
27,96
27,97
27,98
28,13
28,14
28,15
28,16
28,17
28,29
28,30
28,31
28,32
28,33
28,73
28,74
28,75
28,76
28,77
28,78
28,79
28,80
28,81
28,82
28,83
28,84
28,85
28,86
28,88
28,92
28,93
28,94
28,95
28,97
28,98
28,99
29,13
29,14
29,15
29,16
29,17
29,18
29,29
29,30
29,31
29,32
29,33
29,65
29,66
29,72
29,73
29,74
29,75
29,77
29,78
29,79
29,80
29,81
29,83
29,84
29,85
29,86
29,87
29,88
29,91
29,92
29,93
29,94
29,95
29,96
29,97
29,98
29,99
30,102
30,103
30,14
30,15
30,16
30,17
30,18
30,19
30,29
30,30
30,31
30,32
30,33
30,34
30,64
30,65
30,66
30,67
30,68
30,72
30,73
30,74
30,75
30,76
30,77
30,78
30,79
30,80
30,81
30,82
30,83
30,85
30,86
30,87
30,91
30,94
30,95
30,96
30,98
30,99
31,100
31,101
31,102
31,103
31,104
31,15
31,16
31,17
31,18
31,19
31,29
31,30
31,31
31,32
31,33
31,34
31,42
31,63
31,64
31,65
31,66
31,67
31,68
31,69
31,70
31,74
31,75
31,76
31,77
31,78
31,79
31,80
31,81
31,82
31,85
31,86
31,87
31,88
31,90
31,91
31,95
31,96
31,97
31,98
31,99
32,100
32,101
32,102
32,103
32,104
32,105
32,15
32,16
32,17
32,18
32,19
32,20
32,21
32,22
32,30
32,31
32,32
32,33
32,34
32,35
32,42
32,43
32,44
32,47
32,48
32,64
32,65
32,66
32,67
32,68
32,69
32,70
32,71
32,74
32,75
32,76
32,77
32,78
32,79
32,80
32,82
32,83
32,84
32,85
32,88
32,89
32,90
32,91
32,96
32,97
33,100
33,102
33,103
33,105
33,106
33,15
33,16
33,17
33,18
33,19
33,20
33,21
33,22
33,31
33,32
33,33
33,34
33,35
33,36
33,42
33,43
33,44
33,46
33,47
33,48
33,49
33,63
33,64
33,65
33,66
33,67
33,68
33,70
33,71
33,72
33,73
33,74
33,75
33,76
33,77
33,78
33,79
33,80
33,81
33,82
33,83
33,84
33,85
33,88
33,89
33,90
33,91
33,93
33,95
33,96
33,97
34,100
34,101
34,102
34,103
34,105
34,106
34,15
34,16
34,17
34,18
34,19
34,20
34,21
34,22
34,23
34,24
34,28
34,29
34,30
34,31
34,32
34,33
34,34
34,35
34,36
34,43
34,44
34,45
34,46
34,47
34,48
34,49
34,63
34,64
34,65
34,66
34,67
34,70
34,71
34,72
34,73
34,74
34,75
34,76
34,77
34,78
34,79
34,80
34,82
34,85
34,88
34,90
34,91
34,92
34,93
34,94
34,95
34,96
34,99
35,100
35,101
35,102
35,103
35,104
35,105
35,106
35,14
35,15
35,16
35,17
35,18
35,19
35,20
35,21
35,22
35,23
35,24
35,28
35,29
35,30
35,31
35,32
35,33
35,34
35,35
35,36
35,37
35,38
35,39
35,40
35,41
35,42
35,43
35,44
35,45
35,46
35,47
35,48
35,65
35,66
35,67
35,68
35,69
35,70
35,71
35,72
35,73
35,75
35,76
35,77
35,78
35,79
35,80
35,81
35,82
35,83
35,85
35,88
35,89
35,91
35,92
35,93
35,94
35,95
35,96
35,99
36,100
36,103
36,104
36,105
36,106
36,14
36,15
36,17
36,18
36,19
36,20
36,21
36,22
36,23
36,24
36,28
36,29
36,30
36,31
36,32
36,33
36,34
36,35
36,36
36,37
36,38
36,39
36,40
36,41
36,43
36,44
36,45
36,46
36,47
36,64
36,65
36,66
36,67
36,68
36,69
36,71
36,72
36,73
36,74
36,75
36,76
36,77
36,78
36,79
36,80
36,82
36,83
36,84
36,85
36,87
36,88
36,89
36,92
36,93
36,94
36,95
36,96
36,97
36,98
36,99
37,100
37,103
37,104
37,105
37,106
37,13
37,14
37,15
37,16
37,17
37,18
37,19
37,20
37,21
37,22
37,23
37,24
37,28
37,29
37,30
37,31
37,32
37,33
37,36
37,37
37,38
37,39
37,40
37,41
37,42
37,43
37,44
37,45
37,46
37,47
37,48
37,64
37,65
37,66
37,67
37,68
37,69
37,70
37,71
37,72
37,74
37,75
37,76
37,77
37,78
37,79
37,80
37,81
37,82
37,84
37,85
37,86
37,87
37,89
37,90
37,92
37,93
37,94
37,95
37,96
37,97
37,98
37,99
38,100
38,102
38,103
38,104
38,105
38,106
38,14
38,15
38,16
38,17
38,18
38,19
38,20
38,21
38,22
38,23
38,24
38,27
38,28
38,29
38,30
38,31
38,32
38,33
38,34
38,38
38,39
38,40
38,41
38,42
38,43
38,44
38,45
38,46
38,47
38,48
38,65
38,66
38,67
38,68
38,69
38,70
38,71
38,72
38,73
38,74
38,75
38,76
38,77
38,78
38,79
38,80
38,81
38,82
38,83
38,84
38,85
38,86
38,90
38,91
38,92
38,94
38,95
38,97
38,98
38,99
39,100
39,101
39,102
39,104
39,105
39,106
39,15
39,16
39,17
39,18
39,19
39,20
39,21
39,22
39,23
39,24
39,26
39,27
39,28
39,29
39,30
39,31
39,32
39,34
39,35
39,36
39,37
39,38
39,39
39,40
39,41
39,42
39,43
39,44
39,45
39,46
39,47
39,48
39,60
39,61
39,62
39,63
39,65
39,66
39,67
39,68
39,69
39,70
39,71
39,72
39,73
39,74
39,75
39,76
39,77
39,78
39,79
39,80
39,81
39,82
39,83
39,84
39,85
39,86
39,91
39,92
39,93
39,94
39,95
39,98
40,101
40,102
40,105
40,106
40,107
40,18
40,19
40,20
40,21
40,22
40,23
40,24
40,26
40,27
40,28
40,29
40,30
40,31
40,32
40,33
40,34
40,35
40,36
40,37
40,38
40,39
40,40
40,41
40,42
40,43
40,44
40,45
40,46
40,47
40,48
40,59
40,60
40,61
40,62
40,63
40,64
40,65
40,66
40,67
40,68
40,69
40,70
40,71
40,72
40,73
40,74
40,75
40,76
40,77
40,78
40,79
40,80
40,81
40,82
40,83
40,84
40,85
40,86
40,92
40,93
40,94
40,95
40,96
41,102
41,103
41,104
41,105
41,106
41,107
41,18
41,19
41,20
41,21
41,22
41,23
41,24
41,26
41,27
41,28
41,29
41,30
41,31
41,32
41,33
41,34
41,35
41,36
41,37
41,38
41,39
41,40
41,41
41,42
41,43
41,44
41,45
41,46
41,47
41,48
41,56
41,57
41,58
41,59
41,61
41,62
41,63
41,64
41,65
41,66
41,67
41,68
41,69
41,70
41,71
41,72
41,73
41,74
41,75
41,76
41,77
41,78
41,79
41,80
41,81
41,82
41,83
41,84
41,85
41,86
41,87
41,88
41,89
41,91
41,92
41,93
41,94
41,95
41,96
41,97
42,103
42,105
42,106
42,107
42,108
42,109
42,110
42,111
42,112
42,18
42,19
42,20
42,21
42,22
42,23
42,24
42,27
42,28
42,29
42,30
42,31
42,34
42,35
42,36
42,37
42,38
42,39
42,40
42,41
42,42
42,43
42,44
42,45
42,46
42,47
42,48
42,49
42,56
42,57
42,58
42,59
42,60
42,61
42,62
42,63
42,64
42,65
42,66
42,67
42,68
42,69
42,70
42,71
42,72
42,73
42,74
42,75
42,76
42,77
42,78
42,79
42,80
42,81
42,82
42,83
42,84
42,85
42,86
42,89
42,90
42,91
42,92
42,93
42,94
42,95
42,96
42,97
43,103
43,104
43,105
43,106
43,107
43,108
43,109
43,110
43,111
43,112
43,19
43,20
43,21
43,22
43,23
43,24
43,25
43,26
43,27
43,28
43,29
43,30
43,31
43,32
43,33
43,34
43,35
43,36
43,37
43,38
43,39
43,40
43,41
43,42
43,43
43,44
43,45
43,46
43,47
43,48
43,49
43,50
43,51
43,52
43,53
43,54
43,57
43,58
43,59
43,60
43,61
43,62
43,63
43,64
43,65
43,66
43,67
43,68
43,69
43,71
43,72
43,73
43,74
43,75
43,76
43,77
43,79
43,80
43,81
43,82
43,83
43,84
43,85
43,86
43,87
43,89
43,90
43,91
43,92
43,93
43,94
43,95
43,96
44,108
44,109
44,110
44,111
44,112
44,113
44,114
44,18
44,19
44,20
44,21
44,22
44,23
44,24
